"id","passerine_non_passerine","order","family_name_latin","family_name_common","taxonomy","scientific_name","common_name","diet_invertebrate","diet_vert_endo","diet_vert_ecto","diet_vert_fish","diet_vert_unknown","diet_scavenger","diet_fruit","diet_nectar","diet_seed","diet_other_plant","diet_category","diet_data_source","diet_certainty","foraging_below_water","foraging_around_surf","foraging_ground","foraging_understory","foraging_midheight","foraging_canopy","foraging_aerial","foraging_data_source","is_noctural","body_mass_value","body_mass_data_source","body_mass_spec_level","body_mass_comments","foraging_spec_level","comments","is_pelagic_specialist","bl_family_sequence_id","foraging_data_entered_by","diet_data_entered_by"
7540,"Passeriformes","Passeriformes","Acanthizidae","Thornbills and gerygones","BL3","Sericornis arfakianus","Grey-green Scrubwren",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","C",0,0,0,60,40,0,0,"Other",FALSE,8.7,"Dunning08",TRUE,,TRUE,,FALSE,120,"Jessica","Jennifer"
7541,"Passeriformes","Passeriformes","Acanthizidae","Thornbills and gerygones","BL3","Sericornis papuensis","Papuan Scrubwren",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","A",0,0,0,20,80,0,0,"Other",FALSE,11.2,"Dunning08",TRUE,,TRUE,,FALSE,120,"Jessica","Jennifer"
7542,"Passeriformes","Passeriformes","Acanthizidae","Thornbills and gerygones","BL3","Sericornis spilodera","Pale-billed Scrubwren",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","C",0,0,0,80,20,0,0,"Other",FALSE,11.7,"Dunning08",TRUE,,TRUE,,FALSE,120,"Jessica","Jennifer"
7543,"Passeriformes","Passeriformes","Acanthizidae","Thornbills and gerygones","BL3","Acanthornis magna","Scrubtit",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","A",0,0,40,40,10,10,0,"Other",FALSE,10.18,"Dunning08",TRUE,,TRUE,,FALSE,120,"Other","Jennifer"
7544,"Passeriformes","Passeriformes","Acanthizidae","Thornbills and gerygones","BL3","Pyrrholaemus brunneus","Redthroat",50,0,0,0,0,0,0,0,50,0,"Omnivore","Ref_12","A",0,0,50,40,10,0,0,"Other",FALSE,12.5,"Dunning08",TRUE,,TRUE,,FALSE,120,"Jessica","Jennifer"
7545,"Passeriformes","Passeriformes","Acanthizidae","Thornbills and gerygones","BL3","Chthonicola sagittatus","Speckled Warbler",80,0,0,0,0,0,0,0,10,10,"Invertebrate","Ref_12","A",0,0,80,20,0,0,0,"Other",FALSE,13.29,"Dunning08",TRUE,,TRUE,,FALSE,120,"Jessica","Jennifer"
7546,"Passeriformes","Passeriformes","Acanthizidae","Thornbills and gerygones","BL3","Calamanthus campestris","Rufous Fieldwren",80,0,0,0,0,0,10,0,10,0,"Invertebrate","Ref_12","A",0,0,80,20,0,0,0,"Other",FALSE,13.91,"Dunning08",TRUE,,TRUE,,FALSE,120,"Jessica","Jennifer"
7551,"Passeriformes","Passeriformes","Acanthizidae","Thornbills and gerygones","BL3","Calamanthus fuliginosus","Striated Fieldwren",80,0,0,0,0,0,0,0,20,0,"Invertebrate","Ref_12","A",0,0,50,50,0,0,0,"Other",FALSE,20.81,"Dunning08",TRUE,,TRUE,,FALSE,120,"Jessica","Jennifer"
7552,"Passeriformes","Passeriformes","Acanthizidae","Thornbills and gerygones","BL3","Hylacola pyrrhopygia","Chestnut-rumped Heathwren",80,0,0,0,0,0,0,0,20,0,"Invertebrate","Ref_12","A",0,0,50,50,0,0,0,"Other",FALSE,16.8,"Dunning08",TRUE,,TRUE,,FALSE,120,"Jessica","Jennifer"
7553,"Passeriformes","Passeriformes","Acanthizidae","Thornbills and gerygones","BL3","Hylacola cauta","Shy Heathwren",70,0,0,0,0,0,0,0,30,0,"Invertebrate","Ref_12","A",0,0,50,50,0,0,0,"Other",FALSE,15.21,"Dunning08",TRUE,,TRUE,,FALSE,120,"Jessica","Jennifer"
7559,"Passeriformes","Passeriformes","Acanthizidae","Thornbills and gerygones","BL3","Acanthiza murina","Papuan Thornbill",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","A",0,0,0,0,70,30,0,"Other",FALSE,8.4,"Dunning08",TRUE,,TRUE,,FALSE,120,"Jessica","Jennifer"
7560,"Passeriformes","Passeriformes","Acanthizidae","Thornbills and gerygones","BL3","Acanthiza katherina","Mountain Thornbill",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","A",0,0,0,20,50,30,0,"Other",FALSE,7.2,"Dunning08",TRUE,,TRUE,,FALSE,120,"Jessica","Jennifer"
7561,"Passeriformes","Passeriformes","Acanthizidae","Thornbills and gerygones","BL3","Acanthiza pusilla","Brown Thornbill",70,0,0,0,0,0,10,10,10,0,"Invertebrate","Ref_12","A",0,0,40,40,20,0,0,"Other",FALSE,7.62,"Dunning08",TRUE,,TRUE,,FALSE,120,"Jessica","Jennifer"
7567,"Passeriformes","Passeriformes","Acanthizidae","Thornbills and gerygones","BL3","Acanthiza ewingii","Tasmanian Thornbill",80,0,0,0,0,0,0,0,20,0,"Invertebrate","Ref_12","A",0,0,0,50,50,0,0,"Other",FALSE,6.9,"Dunning08",TRUE,,TRUE,,FALSE,120,"Jessica","Jennifer"
7568,"Passeriformes","Passeriformes","Acanthizidae","Thornbills and gerygones","BL3","Acanthiza reguloides","Buff-rumped Thornbill",80,0,0,0,0,0,0,10,10,0,"Invertebrate","Ref_12","A",0,0,30,30,20,20,0,"Other",FALSE,7.7,"Dunning08",TRUE,,TRUE,,FALSE,120,"Jessica","Jennifer"
7569,"Passeriformes","Passeriformes","Acanthizidae","Thornbills and gerygones","BL3","Acanthiza inornata","Western Thornbill",80,0,0,0,0,0,0,20,0,0,"Invertebrate","Ref_12","A",0,0,20,30,30,20,0,"Other",FALSE,7,"Dunning08",TRUE,,TRUE,,FALSE,120,"Jessica","Jennifer"
7570,"Passeriformes","Passeriformes","Acanthizidae","Thornbills and gerygones","BL3","Acanthiza iredalei","Slender-billed Thornbill",80,0,0,0,0,0,0,0,10,10,"Invertebrate","Ref_12","A",0,0,50,50,0,0,0,"Other",FALSE,6.04,"Dunning08",TRUE,,TRUE,,FALSE,120,"Jessica","Jennifer"
7571,"Passeriformes","Passeriformes","Acanthizidae","Thornbills and gerygones","BL3","Acanthiza chrysorrhoa","Yellow-rumped Thornbill",80,0,0,0,0,0,0,0,20,0,"Invertebrate","Ref_12","A",0,0,80,20,0,0,0,"Other",FALSE,9.29,"Dunning08",TRUE,,TRUE,,FALSE,120,"Jessica","Jennifer"
7572,"Passeriformes","Passeriformes","Acanthizidae","Thornbills and gerygones","BL3","Acanthiza uropygialis","Chestnut-rumped Thornbill",80,0,0,0,0,0,0,0,10,10,"Invertebrate","Ref_12","A",0,0,20,40,40,0,0,"Other",FALSE,6.4,"Dunning08",TRUE,,TRUE,,FALSE,120,"Jessica","Jennifer"
7573,"Passeriformes","Passeriformes","Acanthizidae","Thornbills and gerygones","BL3","Acanthiza nana","Yellow Thornbill",80,0,0,0,0,0,0,0,20,0,"Invertebrate","Ref_12","A",0,0,0,0,60,40,0,"Other",FALSE,6.19,"Dunning08",TRUE,,TRUE,,FALSE,120,"Jessica","Jennifer"
7574,"Passeriformes","Passeriformes","Acanthizidae","Thornbills and gerygones","BL3","Acanthiza lineata","Striated Thornbill",60,0,0,0,0,0,0,20,20,0,"Invertebrate","Ref_12","A",0,0,0,20,60,20,0,"Other",FALSE,6.85,"Dunning08",TRUE,,TRUE,,FALSE,120,"Jessica","Jennifer"
7575,"Passeriformes","Passeriformes","Acanthizidae","Thornbills and gerygones","BL3","Acanthiza robustirostris","Slaty-backed Thornbill",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","A",0,0,20,40,40,0,0,"Other",FALSE,6.1,"Dunning08",TRUE,,TRUE,,FALSE,120,"Jessica","Jennifer"
7576,"Passeriformes","Passeriformes","Acanthizidae","Thornbills and gerygones","BL3","Smicrornis brevirostris","Weebill",80,0,0,0,0,0,0,0,20,0,"Invertebrate","Ref_12","A",0,0,10,10,20,60,0,"Other",FALSE,5.3,"Dunning08",TRUE,,TRUE,,FALSE,120,"Jessica","Jennifer"
7579,"Passeriformes","Passeriformes","Acanthizidae","Thornbills and gerygones","BL3","Gerygone cinerea","Mountain Gerygone",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","A",0,0,0,0,70,30,0,"Other",FALSE,7.6,"Dunning08",TRUE,,TRUE,,FALSE,120,"Jessica","Jennifer"
7580,"Passeriformes","Passeriformes","Acanthizidae","Thornbills and gerygones","BL3","Gerygone chloronota","Green-backed Gerygone",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","A",0,0,0,20,60,20,0,"Other",FALSE,6.6,"Dunning08",TRUE,,TRUE,,FALSE,120,"Jessica","Jennifer"
7581,"Passeriformes","Passeriformes","Acanthizidae","Thornbills and gerygones","BL3","Gerygone palpebrosa","Fairy Gerygone",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","A",0,0,0,20,60,20,0,"Other",FALSE,7.4,"Dunning08",TRUE,,TRUE,,FALSE,120,"Jessica","Jennifer"
7582,"Passeriformes","Passeriformes","Acanthizidae","Thornbills and gerygones","BL3","Gerygone olivacea","White-throated Gerygone",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","A",0,0,10,10,20,60,0,"Other",FALSE,6.72,"Dunning08",TRUE,,TRUE,,FALSE,120,"Jessica","Jennifer"
7583,"Passeriformes","Passeriformes","Acanthizidae","Thornbills and gerygones","BL3","Gerygone chrysogaster","Yellow-bellied Gerygone",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","A",0,0,0,20,60,20,0,"Other",FALSE,8,"Dunning08",TRUE,,TRUE,,FALSE,120,"Jessica","Jennifer"
7584,"Passeriformes","Passeriformes","Acanthizidae","Thornbills and gerygones","BL3","Gerygone magnirostris","Large-billed Gerygone",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","A",0,0,50,50,0,0,0,"Other",FALSE,6.8,"Dunning08",TRUE,,TRUE,,FALSE,120,"Jessica","Jennifer"
7585,"Passeriformes","Passeriformes","Acanthizidae","Thornbills and gerygones","IOC27","Gerygone hypoxantha","Biak Gerygone",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","A",0,0,0,0,100,0,0,"Other",FALSE,7.2,"GenAvg",FALSE,,TRUE,,FALSE,120,"Jessica","Jennifer"
7586,"Passeriformes","Passeriformes","Acanthizidae","Thornbills and gerygones","BL3","Gerygone tenebrosa","Dusky Gerygone",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","A",0,0,0,0,20,80,0,"Other",FALSE,7.68,"Dunning08",TRUE,,TRUE,,FALSE,120,"Jessica","Jennifer"
7587,"Passeriformes","Passeriformes","Acanthizidae","Thornbills and gerygones","BL3","Gerygone sulphurea","Golden-bellied Gerygone",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","A",0,0,0,0,60,40,0,"Other",FALSE,5.6,"Dunning08",TRUE,,TRUE,,FALSE,120,"Jessica","Jennifer"
7588,"Passeriformes","Passeriformes","Acanthizidae","Thornbills and gerygones","BL3","Gerygone inornata","Plain Gerygone",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","A",0,0,0,0,70,30,0,"Other",FALSE,7.2,"GenAvg",FALSE,,TRUE,,FALSE,120,"Jessica","Jennifer"
7589,"Passeriformes","Passeriformes","Acanthizidae","Thornbills and gerygones","BL3","Gerygone dorsalis","Rufous-sided Gerygone",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","B",0,0,0,0,100,0,0,"Other",FALSE,7.2,"GenAvg",FALSE,,TRUE,,FALSE,120,"Jessica","Jennifer"
7590,"Passeriformes","Passeriformes","Acanthizidae","Thornbills and gerygones","BL3","Gerygone ruficollis","Brown-breasted Gerygone",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","A",0,0,0,0,80,20,0,"Other",FALSE,7,"Dunning08",TRUE,,TRUE,,FALSE,120,"Jessica","Jennifer"
7591,"Passeriformes","Passeriformes","Acanthizidae","Thornbills and gerygones","BL3","Gerygone levigaster","Mangrove Gerygone",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","A",0,0,10,10,30,50,0,"Other",FALSE,6.2,"Dunning08",TRUE,,TRUE,,FALSE,120,"Jessica","Jennifer"
7592,"Passeriformes","Passeriformes","Acanthizidae","Thornbills and gerygones","BL3","Gerygone fusca","Western Gerygone",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","A",0,0,10,70,20,0,0,"Other",FALSE,5.4,"Dunning08",TRUE,,TRUE,,FALSE,120,"Other","Jennifer"
7594,"Passeriformes","Passeriformes","Acanthizidae","Thornbills and gerygones","BL3","Gerygone mouki","Brown Gerygone",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","A",0,0,0,33,33,33,0,"Other",FALSE,5.2,"Dunning08",TRUE,,TRUE,,FALSE,120,"Jessica","Jennifer"
7595,"Passeriformes","Passeriformes","Acanthizidae","Thornbills and gerygones","BL3","Gerygone modesta","Norfolk Island Gerygone",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","A",0,0,0,50,0,50,0,"Other",FALSE,7.5,"Dunning08",TRUE,,TRUE,,FALSE,120,"Jessica","Jennifer"
7596,"Passeriformes","Passeriformes","Acanthizidae","Thornbills and gerygones","BL3","Gerygone igata","Grey Gerygone",80,0,0,0,0,0,10,0,10,0,"Invertebrate","Ref_12","A",0,0,0,40,40,20,0,"Other",FALSE,6.4,"Dunning08",TRUE,,TRUE,,FALSE,120,"Jessica","Jennifer"
7597,"Passeriformes","Passeriformes","Acanthizidae","Thornbills and gerygones","BL3","Gerygone albofrontata","Chatham Gerygone",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","A",0,0,0,100,0,0,0,"Other",FALSE,10.26,"Dunning08",TRUE,,TRUE,,FALSE,120,"Jessica","Jennifer"
7598,"Passeriformes","Passeriformes","Acanthizidae","Thornbills and gerygones","BL3","Gerygone flavolateralis","Fan-tailed Gerygone",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","A",0,0,0,20,60,20,0,"Other",FALSE,6.3,"Dunning08",TRUE,,TRUE,,FALSE,120,"Jessica","Jennifer"
7599,"Passeriformes","Passeriformes","Acanthizidae","Thornbills and gerygones","BL3","Aphelocephala leucopsis","Southern Whiteface",30,0,0,0,0,0,0,0,70,0,"PlantSeed","Ref_12","A",0,0,80,20,0,0,0,"Other",FALSE,12.31,"Dunning08",TRUE,,TRUE,,FALSE,120,"Jessica","Jennifer"
7600,"Passeriformes","Passeriformes","Acanthizidae","Thornbills and gerygones","BL3","Aphelocephala pectoralis","Chestnut-breasted Whiteface",50,0,0,0,0,0,0,0,50,0,"Omnivore","Ref_12","A",0,0,100,0,0,0,0,"Other",FALSE,9,"Dunning08",TRUE,,TRUE,,FALSE,120,"Jessica","Jennifer"
7601,"Passeriformes","Passeriformes","Acanthizidae","Thornbills and gerygones","BL3","Aphelocephala nigricincta","Banded Whiteface",80,0,0,0,0,0,0,0,20,0,"Invertebrate","Ref_12","B",0,0,80,20,0,0,0,"Other",FALSE,10.4,"Dunning08",TRUE,,TRUE,,FALSE,120,"Jessica","Jennifer"
7623,"Passeriformes","Passeriformes","Petroicidae","Australasian robins","BL3","Amalocichla sclateriana","Greater Ground-robin",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","A",0,0,100,0,0,0,0,"Ref_12",FALSE,34,"PrimScale",TRUE,"MarceloR",TRUE,,FALSE,150,"Jessica","Jennifer"
7624,"Passeriformes","Passeriformes","Petroicidae","Australasian robins","BL3","Amalocichla incerta","Lesser Ground-robin",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","A",0,0,100,0,0,0,0,"Ref_12",FALSE,32.7,"Dunning08",TRUE,,TRUE,,FALSE,150,"Jessica","Jennifer"
7625,"Passeriformes","Passeriformes","Petroicidae","Australasian robins","BL3","Monachella muelleriana","Torrent Robin",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","A",0,0,100,0,0,0,0,"Ref_12",FALSE,24.5,"Dunning08",TRUE,,TRUE,,FALSE,150,"Jessica","Jennifer"
7626,"Passeriformes","Passeriformes","Petroicidae","Australasian robins","BL3","Microeca fascinans","Jacky-winter",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","A",0,0,50,30,20,0,0,"Ref_12",FALSE,14.47,"Dunning08",TRUE,,TRUE,,FALSE,150,"Jessica","Jennifer"
7627,"Passeriformes","Passeriformes","Petroicidae","Australasian robins","BL3","Microeca hemixantha","Golden-bellied Flyrobin",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","A",0,0,0,0,100,0,0,"Ref_12",FALSE,13.65,"GenAvg",FALSE,,TRUE,,FALSE,150,"Jessica","Jennifer"
7628,"Passeriformes","Passeriformes","Petroicidae","Australasian robins","BL3","Microeca flavigaster","Lemon-bellied Flyrobin",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","A",0,0,20,20,40,20,0,"Ref_12",FALSE,12.1,"Dunning08",TRUE,,TRUE,,FALSE,150,"Jessica","Jennifer"
7629,"Passeriformes","Passeriformes","Petroicidae","Australasian robins","BL3","Microeca griseoceps","Yellow-legged Flyrobin",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","A",0,0,0,0,20,60,20,"Ref_12",FALSE,10.6,"Dunning08",TRUE,,TRUE,,FALSE,150,"Jessica","Jennifer"
7630,"Passeriformes","Passeriformes","Petroicidae","Australasian robins","BL3","Microeca flavovirescens","Olive Flyrobin",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","A",0,0,0,20,80,0,0,"Ref_12",FALSE,15,"Dunning08",TRUE,,TRUE,,FALSE,150,"Jessica","Jennifer"
7631,"Passeriformes","Passeriformes","Petroicidae","Australasian robins","BL3","Microeca papuana","Canary Flyrobin",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","A",0,0,0,20,80,0,0,"Ref_12",FALSE,14.4,"Dunning08",TRUE,,TRUE,,FALSE,150,"Jessica","Jennifer"
7632,"Passeriformes","Passeriformes","Petroicidae","Australasian robins","BL3","Eugerygone rubra","Garnet Robin",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","A",0,0,0,20,80,0,0,"Ref_12",FALSE,8.4,"Dunning08",TRUE,,TRUE,,FALSE,150,"Jessica","Jennifer"
7633,"Passeriformes","Passeriformes","Petroicidae","Australasian robins","BL3","Petroica bivittata","Alpine Robin",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","A",0,0,0,0,40,60,0,"Ref_12",FALSE,9,"Dunning08",TRUE,,TRUE,,FALSE,150,"Jessica","Jennifer"
7634,"Passeriformes","Passeriformes","Petroicidae","Australasian robins","BL3","Petroica archboldi","Snow Mountain Robin",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","A",0,0,100,0,0,0,0,"Ref_12",FALSE,12.22,"GenAvg",FALSE,,TRUE,,FALSE,150,"Jessica","Jennifer"
7635,"Passeriformes","Passeriformes","Petroicidae","Australasian robins","BL3","Petroica multicolor","Scarlet Robin",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","A",0,0,0,0,80,20,0,"Ref_12",FALSE,11.36,"Dunning08",TRUE,,TRUE,,FALSE,150,"Jessica","Jennifer"
7636,"Passeriformes","Passeriformes","Petroicidae","Australasian robins","BL3","Petroica macrocephala","Tomtit",80,0,0,0,0,0,20,0,0,0,"Invertebrate","Ref_12","A",0,0,80,20,0,0,0,"Ref_12",FALSE,11.79,"Dunning08",TRUE,,TRUE,,FALSE,150,"Jessica","Jennifer"
7637,"Passeriformes","Passeriformes","Petroicidae","Australasian robins","BL3","Petroica goodenovii","Red-capped Robin",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","A",0,0,60,40,0,0,0,"Ref_12",FALSE,8.9,"Dunning08",TRUE,,TRUE,,FALSE,150,"Jessica","Jennifer"
7638,"Passeriformes","Passeriformes","Petroicidae","Australasian robins","BL3","Petroica phoenicea","Flame Robin",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","A",0,0,80,20,0,0,0,"Ref_12",FALSE,13,"Dunning08",TRUE,,TRUE,,FALSE,150,"Jessica","Jennifer"
7639,"Passeriformes","Passeriformes","Petroicidae","Australasian robins","BL3","Petroica rosea","Rose Robin",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","A",0,0,0,20,80,0,0,"Ref_12",FALSE,8.2,"Dunning08",TRUE,,TRUE,,FALSE,150,"Jessica","Jennifer"
7640,"Passeriformes","Passeriformes","Petroicidae","Australasian robins","BL3","Petroica rodinogaster","Pink Robin",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","A",0,0,40,40,20,0,0,"Ref_12",FALSE,10.24,"Dunning08",TRUE,,TRUE,,FALSE,150,"Jessica","Jennifer"
7641,"Passeriformes","Passeriformes","Petroicidae","Australasian robins","BL3","Petroica australis","New Zealand Robin",80,0,0,0,0,0,20,0,0,0,"Invertebrate","Ref_12","A",0,0,0,90,10,0,0,"Ref_12",FALSE,31.33,"Dunning08",TRUE,,TRUE,,FALSE,150,"Jessica","Jennifer"
7642,"Passeriformes","Passeriformes","Petroicidae","Australasian robins","BL3","Petroica traversi","Black Robin",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","A",0,0,100,0,0,0,0,"Ref_12",FALSE,23.5,"Dunning08",TRUE,,TRUE,,FALSE,150,"Jessica","Jennifer"
7643,"Passeriformes","Passeriformes","Petroicidae","Australasian robins","BL3","Melanodryas cucullata","Hooded Robin",80,0,0,0,0,0,0,0,20,0,"Invertebrate","Ref_12","A",0,0,100,0,0,0,0,"Ref_12",FALSE,21.1,"Dunning08",TRUE,,TRUE,,FALSE,150,"Jessica","Jennifer"
7644,"Passeriformes","Passeriformes","Petroicidae","Australasian robins","BL3","Melanodryas vittata","Dusky Robin",80,0,0,0,0,0,0,0,20,0,"Invertebrate","Ref_12","A",0,0,100,0,0,0,0,"Ref_12",FALSE,26.6,"Dunning08",TRUE,,TRUE,,FALSE,150,"Jessica","Jennifer"
7645,"Passeriformes","Passeriformes","Petroicidae","Australasian robins","BL3","Tregellasia capito","Pale-yellow Robin",80,0,0,0,0,0,0,0,20,0,"Invertebrate","Ref_12","A",0,0,60,30,10,0,0,"Ref_12",FALSE,13.9,"Dunning08",TRUE,,TRUE,,FALSE,150,"Jessica","Jennifer"
7649,"Passeriformes","Passeriformes","Petroicidae","Australasian robins","BL3","Tregellasia leucops","White-faced Robin",80,0,0,0,0,0,0,0,20,0,"Invertebrate","Ref_12","A",0,0,0,40,60,0,0,"Ref_12",FALSE,15.57,"Dunning08",TRUE,,TRUE,,FALSE,150,"Jessica","Jennifer"
7650,"Passeriformes","Passeriformes","Petroicidae","Australasian robins","BL3","Eopsaltria australis","Eastern Yellow Robin",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","A",0,0,100,0,0,0,0,"Ref_12",FALSE,20.15,"Dunning08",TRUE,,TRUE,,FALSE,150,"Jessica","Jennifer"
7651,"Passeriformes","Passeriformes","Petroicidae","Australasian robins","BL3","Eopsaltria griseogularis","Western Yellow Robin",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","D1",0,0,100,0,0,0,0,"Ref_12",FALSE,19.38,"Dunning08",TRUE,,TRUE,,FALSE,150,"Jessica","Jennifer"
7652,"Passeriformes","Passeriformes","Petroicidae","Australasian robins","BL3","Eopsaltria flaviventris","Yellow-bellied Robin",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","A",0,0,80,20,0,0,0,"Ref_12",FALSE,13,"Dunning08",TRUE,,TRUE,,FALSE,150,"Jessica","Jennifer"
7653,"Passeriformes","Passeriformes","Petroicidae","Australasian robins","BL3","Eopsaltria georgiana","White-breasted Robin",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","A",0,0,80,20,0,0,0,"Ref_12",FALSE,19.07,"Dunning08",TRUE,,TRUE,,FALSE,150,"Jessica","Jennifer"
7654,"Passeriformes","Passeriformes","Petroicidae","Australasian robins","BL3","Eopsaltria pulverulenta","Mangrove Robin",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","A",0,0,60,20,20,0,0,"Ref_12",FALSE,19.19,"Dunning08",TRUE,,TRUE,,FALSE,150,"Jessica","Jennifer"
7655,"Passeriformes","Passeriformes","Petroicidae","Australasian robins","BL3","Poecilodryas brachyura","Black-chinned Robin",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","A",0,0,0,20,80,0,0,"Ref_12",FALSE,25.1,"Dunning08",TRUE,,TRUE,,FALSE,150,"Jessica","Jennifer"
7656,"Passeriformes","Passeriformes","Petroicidae","Australasian robins","BL3","Poecilodryas hypoleuca","Black-sided Robin",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","A",0,0,20,50,30,0,0,"Ref_12",FALSE,18,"Dunning08",TRUE,,TRUE,,FALSE,150,"Jessica","Jennifer"
7657,"Passeriformes","Passeriformes","Petroicidae","Australasian robins","BL3","Poecilodryas superciliosa","White-browed Robin",80,0,0,0,0,0,0,0,20,0,"Invertebrate","Ref_12","A",0,0,80,20,0,0,0,"Ref_12",FALSE,19.8,"Dunning08",TRUE,,TRUE,,FALSE,150,"Jessica","Jennifer"
7658,"Passeriformes","Passeriformes","Petroicidae","Australasian robins","BL3","Poecilodryas placens","Olive-yellow Robin",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","A",0,0,0,100,0,0,0,"Ref_12",FALSE,25.45,"Dunning08",TRUE,,TRUE,,FALSE,150,"Jessica","Jennifer"
7659,"Passeriformes","Passeriformes","Petroicidae","Australasian robins","BL3","Poecilodryas albonotata","Black-throated Robin",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","A",0,0,0,20,80,0,0,"Ref_12",FALSE,38.6,"Dunning08",TRUE,,TRUE,,FALSE,150,"Jessica","Jennifer"
7660,"Passeriformes","Passeriformes","Petroicidae","Australasian robins","BL3","Peneothello sigillatus","White-winged Robin",80,0,0,0,0,0,10,0,10,0,"Invertebrate","Ref_12","A",0,0,60,20,20,0,0,"Ref_12",FALSE,22.8,"Dunning08",TRUE,,TRUE,,FALSE,150,"Jessica","Jennifer"
7661,"Passeriformes","Passeriformes","Petroicidae","Australasian robins","BL3","Peneothello cryptoleuca","Smoky Robin",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","A",0,0,0,80,20,0,0,"Ref_12",FALSE,18.9,"Dunning08",TRUE,,TRUE,,FALSE,150,"Jessica","Jennifer"
7662,"Passeriformes","Passeriformes","Petroicidae","Australasian robins","BL3","Peneothello cyanus","Blue-grey Robin",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","A",0,0,40,40,20,0,0,"Ref_12",FALSE,24.98,"Dunning08",TRUE,,TRUE,,FALSE,150,"Jessica","Jennifer"
7663,"Passeriformes","Passeriformes","Petroicidae","Australasian robins","BL3","Peneothello bimaculata","White-rumped Robin",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","A",0,0,100,0,0,0,0,"Ref_12",FALSE,23.77,"Dunning08",TRUE,,TRUE,,FALSE,150,"Jessica","Jennifer"
7664,"Passeriformes","Passeriformes","Petroicidae","Australasian robins","BL3","Heteromyias albispecularis","Grey-headed Robin",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_12","A",0,0,80,20,0,0,0,"Ref_12",FALSE,36.3,"Dunning08",TRUE,,TRUE,,FALSE,150,"Jessica","Jennifer"
