"city_name","ebird_code","common_name","scientific_name","species_category","number_of_non_zero_frequency","longest_run_of_non_zero_frequency","smallest_precision"
"Hanoi","cresee1","Crested Serpent-Eagle (Crested)","Spilornis cheela [cheela Group]","group (polytypic)","4","3","180"
"Hanoi","caprim1","Caprimulgus sp.","Caprimulgus sp.","spuh","4","3","180"
"Hanoi","cbsbab2","Coral-billed Scimitar-Babbler","Pomatorhinus ferruginosus","species","4","3","180"
"Hanoi","blhibi1","Black-headed Ibis","Threskiornis melanocephalus","species","4","3","180"
"Hanoi","bkbkin1","Black-backed Dwarf-Kingfisher","Ceyx erithaca","species","4","3","180"
"Hanoi","blyshb3","Blyth's Shrike-Babbler (Gray-breasted)","Pteruthius aeralatus ricketti","group (monotypic)","4","3","180"
"Hanoi","chtmin1","Chestnut-tailed Minla","Actinodura strigula","species","4","3","180"
"Hanoi","spebar1","Spectacled Barwing","Actinodura ramsayi","species","4","3","180"
"Hanoi","spebar2","Spectacled Barwing (Eastern)","Actinodura ramsayi radcliffei/yunnanensis","group (polytypic)","4","3","180"
"Hanoi","asifab1","Asian Fairy-bluebird (Asian)","Irena puella [puella Group]","group (polytypic)","4","3","180"
"Hanoi","blebar1","Blue-eared Barbet","Psilopogon duvaucelii","species","4","3","180"
"Hanoi","y00911","Blue-and-white/Zappey's Flycatcher","Cyanoptila cyanomelana/cumatilis","slash","4","3","180"
"Hanoi","grebit1","Great Bittern","Botaurus stellaris","species","4","3","180"
"Hanoi","yebpri2","Yellow-bellied Prinia (Yellow-bellied)","Prinia flaviventris [flaviventris Group]","group (polytypic)","4","3","180"
"Hanoi","yebpri3","Yellow-bellied Prinia (Chinese)","Prinia flaviventris sonitans","group (monotypic)","4","3","180"
"Hanoi","caster1","Caspian Tern","Hydroprogne caspia","species","4","3","180"
"Hanoi","rewlau1","Red-winged Laughingthrush","Trochalopteron formosum","species","4","3","180"
"Hanoi","rail1","rail/crake sp.","Rallidae sp. (rail/crake sp.)","spuh","4","3","180"
"Hanoi","vitpar1","Vinous-throated Parrotbill","Sinosuthora webbiana","species","4","3","180"
"Hanoi","snbfly1","Snowy-browed Flycatcher","Ficedula hyperythra","species","4","3","180"
"Hanoi","darter2","Oriental Darter","Anhinga melanogaster","species","4","3","180"
"Hanoi","lotshr3","Long-tailed Shrike (schach)","Lanius schach schach","group (monotypic)","4","3","180"
"Hanoi","grtkne1","Great Thick-knee","Esacus recurvirostris","species","4","3","180"
"Hanoi","minive1","minivet sp.","Pericrocotus sp.","spuh","4","3","180"
"Hanoi","strswa2","Striated Swallow","Cecropis striolata","species","4","3","180"
"Hanoi","minive3","minivet sp. (gray minivet sp.)","Pericrocotus sp. (grey minivet sp.)","spuh","4","3","180"
"Hanoi","minive2","minivet sp. (red minivet sp.)","Pericrocotus sp. (red minivet sp.)","spuh","4","3","180"
"Hanoi","sibbro3","Silver-breasted Broadbill (Silver-breasted)","Serilophus lunatus [lunatus Group]","group (polytypic)","4","3","180"
"Hanoi","smanil1","Small Niltava","Niltava macgrigoriae","species","4","3","180"
"Hanoi","purcoc1","Purple Cochoa","Cochoa purpurea","species","4","3","180"
"Hanoi","y00959","Pacific/Cook's Swift","Apus pacificus/cooki","slash","4","3","180"
"Hanoi","pywbab1","Pygmy Cupwing","Pnoepyga pusilla","species","4","3","180"
"Hanoi","scafin1","Scarlet Finch","Carpodacus sipahi","species","4","3","180"
"Hanoi","sttful2","Streak-throated Fulvetta","Fulvetta manipurensis","species","4","3","180"
"Hanoi","rewlap1","Red-wattled Lapwing","Vanellus indicus","species","4","3","180"
"Hanoi","rutpar1","Rufous-throated Partridge","Arborophila rufogularis","species","4","3","180"
"Hanoi","crefin1","Crested Finchbill","Spizixos canifrons","species","4","3","180"
"Hanoi","brnowl","Barn Owl","Tyto alba","species","4","3","180"
"Hanoi","clishb1","Clicking Shrike-Babbler","Pteruthius intermedius","species","4","3","180"
"Hanoi","clishb3","Clicking Shrike-Babbler (Clicking)","Pteruthius intermedius intermedius","group (monotypic)","4","3","180"
"Hanoi","fibflo1","Fire-breasted Flowerpecker (Fire-breasted)","Dicaeum ignipectus [ignipectus Group]","group (polytypic)","4","3","180"
"Hanoi","whcfor1","White-crowned Forktail","Enicurus leschenaulti","species","4","3","180"
"Hanoi","gobrob1","Golden Bush-Robin","Tarsiger chrysaeus","species","4","3","180"
"Hanoi","phyllo1","Phylloscopus sp.","Phylloscopus sp.","spuh","4","3","180"
"Hanoi","himswi1","Himalayan Swiftlet (Himalayan)","Aerodramus brevirostris brevirostris/innominatus","group (polytypic)","4","3","180"
"Hanoi","whwmag2","White-winged Magpie (Black-tailed)","Urocissa whiteheadi xanthomelana","group (monotypic)","4","3","180"
"Hanoi","gybtes1","Gray-bellied Tesia","Tesia cyaniventer","species","4","3","180"
"Hanoi","cormor1","cormorant sp.","Phalacrocoracidae sp.","spuh","4","3","180"
"Hanoi","eurkes2","Eurasian Kestrel (Eurasian)","Falco tinnunculus [tinnunculus Group]","group (polytypic)","4","3","180"
"Hanoi","eurhoo1","Eurasian Hoopoe (Eurasian)","Upupa epops [epops Group]","group (polytypic)","4","3","180"
"Hanoi","strbul2","Striated Bulbul","Pycnonotus striatus","species","4","3","180"
"Hanoi","eywbab1","Eyebrowed Wren-Babbler","Napothera epilepidota","species","4","3","180"
"Hanoi","orsowl","Oriental Scops-Owl","Otus sunia","species","4","3","180"
"Hanoi","orblea3","Orange-bellied Leafbird (Grayish-crowned)","Chloropsis hardwickii lazulina/melliana","group (polytypic)","4","3","180"
"Hanoi","orblea1","Orange-bellied Leafbird","Chloropsis hardwickii","species","4","3","180"
"Hanoi","litfor1","Little Forktail","Enicurus scouleri","species","4","3","180"
"Hanoi","btbeat1","Blue-tailed Bee-eater","Merops philippinus","species","4","3","180"
"Hanoi","yebtit3","Yellow-browed Tit","Sylviparus modestus","species","4","3","180"
"Hanoi","gycmin2","Gray-chinned Minivet (Gray-chinned)","Pericrocotus solaris [solaris Group]","group (polytypic)","4","3","180"
"Hanoi","brakit1","Brahminy Kite","Haliastur indus","species","4","3","180"
"Hanoi","lipfly1","Little Pied Flycatcher","Ficedula westermanni","species","4","3","180"
"Hanoi","litter1","Little Tern","Sternula albifrons","species","4","3","180"
"Hanoi","lessap2","Lesser Sand-Plover (Mongolian)","Charadrius mongolus mongolus/stegmanni","group (polytypic)","4","3","180"
"Hanoi","parus1","Parus sp.","Parus sp.","spuh","4","3","180"
"Hanoi","hawk","hawk sp.","Accipitridae sp. (hawk sp.)","spuh","4","3","180"
"Hanoi","whcyuh1","White-collared Yuhina","Yuhina diademata","species","4","3","180"
"Hanoi","gousun1","Mrs. Gould's Sunbird","Aethopyga gouldiae","species","4","3","180"
"Hanoi","indbus3","Indochinese Bushlark","Mirafra erythrocephala","species","4","3","180"
"Hanoi","spepic1","Speckled Piculet","Picumnus innominatus","species","4","3","180"
"Hanoi","heron1","heron sp.","Ardeidae sp.","spuh","4","3","180"
"Hanoi","beanut1","Beautiful Nuthatch","Sitta formosa","species","4","3","180"
"Hanoi","gousun3","Mrs. Gould's Sunbird (Scarlet-breasted)","Aethopyga gouldiae dabryii","group (monotypic)","4","3","180"
"Hanoi","gragoo","Graylag Goose","Anser anser","species","4","3","180"
"Hanoi","zoothe1","Zoothera sp.","Zoothera sp.","spuh","4","3","180"
"Hanoi","blue-f1","blue flycatcher sp.","Cyornis sp.","spuh","4","3","180"
"Hanoi","grcter1","Great Crested Tern","Thalasseus bergii","species","4","3","180"
"Hanoi","pybfly1","Pygmy Flycatcher","Ficedula hodgsoni","species","4","3","180"
"Hanoi","ploceu1","Ploceus sp.","Ploceus sp.","spuh","4","3","180"
"Hanoi","cuckoo2","Coracina sp.","Coracina sp.","spuh","4","3","180"
"Hanoi","spofor1","Spotted Forktail","Enicurus maculatus","species","4","3","180"
"Hanoi","cuckoo4","cuckooshrike sp.","Campephagidae sp.","spuh","4","3","180"
"Hanoi","pitpig1","Pin-tailed Green-Pigeon","Treron apicauda","species","4","3","180"
"Hanoi","shoreb1","shorebird sp.","Charadriiformes sp.","spuh","4","3","180"
"Hanoi","chcbab1","Chestnut-capped Babbler","Timalia pileata","species","4","3","180"
"Hanoi","wagtai1","wagtail sp.","Motacilla sp.","spuh","4","3","180"
"Hanoi","larcuc2","Large Cuckooshrike (Large)","Coracina macei [nipalensis Group]","group (polytypic)","4","3","180"
"Hanoi","orimar1","Oriental Magpie-Robin (Oriental)","Copsychus saularis [saularis Group]","group (polytypic)","4","3","180"
"Hanoi","colowl2","Collared Owlet (Collared)","Glaucidium brodiei brodiei/pardalotum","group (polytypic)","4","3","180"
"Hanoi","japtit2","Japanese Tit (commixtus)","Parus minor commixtus","group (monotypic)","4","3","180"
"Hanoi","abbwar1","Aberrant Bush Warbler","Horornis flavolivaceus","species","4","3","180"
"Hanoi","mallar2","Mallard (Domestic type)","Anas platyrhynchos (Domestic type)","domestic","4","3","180"
"Hanoi","sbeowl1","Spot-bellied Eagle-Owl","Bubo nipalensis","species","4","3","180"
"Hanoi","sapfly1","Sapphire Flycatcher","Ficedula sapphira","species","4","3","180"
"Hanoi","whcred1","White-capped Redstart","Phoenicurus leucocephalus","species","4","3","180"
"Hanoi","zapfly1","Zappey's Flycatcher","Cyanoptila cumatilis","species","4","3","180"
"Hanoi","sttbul3","Stripe-throated Bulbul (Stripe-throated)","Pycnonotus finlaysoni finlaysoni/eous","group (polytypic)","4","3","180"
"Hanoi","comred1","Common Redshank","Tringa totanus","species","4","3","180"
"Hanoi","turdus1","Turdus sp.","Turdus sp.","spuh","4","3","180"
"Hanoi","aerodr1","dark swiftlet sp.","Aerodramus sp.","spuh","4","3","180"
"Hanoi","darwoo1","Darjeeling Woodpecker","Dendrocopos darjellensis","species","4","3","180"
"Hanoi","wrehor1","Wreathed Hornbill","Rhyticeros undulatus","species","4","3","180"
"Hanoi","yebflo1","Yellow-bellied Flowerpecker","Dicaeum melanozanthum","species","4","3","180"
"Hanoi","yetful1","Yellow-throated Fulvetta","Schoeniparus cinereus","species","4","3","180"
"Hanoi","moipig1","Mountain Imperial-Pigeon","Ducula badia","species","4","3","180"
"Hanoi","cooswi1","Cook's Swift","Apus cooki","species","4","3","180"
"Hanoi","lotsib1","Long-tailed Sibia","Heterophasia picaoides","species","4","3","180"
"Hanoi","crebun1","Crested Bunting","Emberiza lathami","species","4","3","180"
"Hanoi","sibsto3","Siberian Stonechat (Przevalski's)","Saxicola maurus przewalskii","group (monotypic)","4","3","180"
"Hanoi","blncra1","Black-necked Crane","Grus nigricollis","species","4","3","180"
"Hanoi","vehpar1","Vernal Hanging-Parrot","Loriculus vernalis","species","4","3","180"
"Hanoi","rubwoo1","Rufous-bellied Woodpecker","Dendrocopos hyperythrus","species","4","3","180"
"Hanoi","olbsun5","Olive-backed Sunbird (Olive-backed)","Cinnyris jugularis [jugularis Group]","group (polytypic)","4","3","180"
"Hanoi","brwowl1","Brown Wood-Owl","Strix leptogrammica","species","4","3","180"
"Hanoi","crow","crow sp.","Corvus sp. (crow sp.)","spuh","4","3","180"
"Hanoi","strher1","Striated Heron (Old World)","Butorides striata [atricapilla Group]","group (polytypic)","4","3","180"
"Hanoi","whrsha1","White-rumped Shama (White-rumped)","Copsychus malabaricus [malabaricus Group]","group (polytypic)","4","3","180"
"Hanoi","lescuc1","Lesser Cuckoo","Cuculus poliocephalus","species","4","3","180"
"Hanoi","bush-w1","bush warbler sp.","Horornis sp.","spuh","4","3","180"
"Hanoi","grswoo1","Great Slaty Woodpecker","Mulleripicus pulverulentus","species","4","3","180"
"Hanoi","rudtur","Ruddy Turnstone","Arenaria interpres","species","4","3","180"
"Hanoi","butbar2","Blue-throated Barbet (Blue-crowned)","Psilopogon asiaticus davisoni","group (monotypic)","4","3","180"
"Hanoi","zitcis4","Zitting Cisticola (tinnabulans Group)","Cisticola juncidis [tinnabulans Group]","group (polytypic)","4","3","180"
"Hanoi","gyfwoo1","Gray-headed Woodpecker","Picus canus","species","4","3","180"
"Hanoi","whiyuh1","Whiskered Yuhina","Yuhina flavicollis","species","4","3","180"
"Hanoi","larus","gull sp.","Larinae sp.","spuh","4","3","180"
"Hanoi","whbred1","White-bellied Redstart","Luscinia phaenicuroides","species","4","3","180"
"Hanoi","jerbus1","Jerdon's Bushchat","Saxicola jerdoni","species","4","3","180"
"Hanoi","scathr1","White's/Scaly Thrush","Zoothera aurea/dauma","slash","4","3","180"
"Hanoi","scathr3","Scaly Thrush (Scaly)","Zoothera dauma dauma","group (monotypic)","4","3","180"
"Hanoi","cutia1","Himalayan Cutia","Cutia nipalensis","species","4","3","180"
"Hanoi","diurap1","diurnal raptor sp.","Accipitriformes/Falconiformes sp.","spuh","4","3","180"
"Hanoi","y00750","Pale-legged/Sakhalin Leaf Warbler","Phylloscopus tenellipes/borealoides","slash","4","3","180"
"Hanoi","y00992","Limestone Leaf/Sulphur-breasted Warbler","Phylloscopus calciatilis/ricketti","slash","4","3","180"
"Hanoi","flameb1","flameback sp.","Dinopium sp.","spuh","4","3","180"
"Hanoi","astpar1","Ashy-throated Parrotbill","Sinosuthora alphonsiana","species","4","3","180"
"Hanoi","y00742","Amur/Blyth's/Indian Paradise-Flycatcher","Terpsiphone incei/affinis/paradisi","slash","4","3","180"
"Hanoi","strwea2","Streaked Weaver","Ploceus manyar","species","4","3","180"
"Hanoi","prinia1","prinia sp.","Prinia sp.","spuh","4","3","180"
"Hanoi","y00736","Lesser/Greater Yellownape","Picus chlorolophus/Chrysophlegma flavinucha","slash","4","3","180"
"Hanoi","eurspa1","Eurasian Sparrowhawk","Accipiter nisus","species","4","3","180"
"Hanoi","blkbul1","Black Bulbul (psaroides Group)","Hypsipetes leucocephalus [psaroides Group]","group (polytypic)","4","3","180"
"Hanoi","blkbul2","Black Bulbul (Black)","Hypsipetes leucocephalus sinensis/ambiens","group (polytypic)","4","3","180"
"Hanoi","blkbul3","Black Bulbul (leucocephalus Group)","Hypsipetes leucocephalus [leucocephalus Group]","group (polytypic)","4","3","180"
"Hanoi","colcro1","Collared Crow","Corvus pectoralis","species","4","3","180"
"Hanoi","ashdro2","Ashy Drongo (Sooty)","Dicrurus leucophaeus [leucophaeus Group]","group (polytypic)","4","3","180"
"Hanoi","chvnut1","Chestnut-vented Nuthatch","Sitta nagaensis","species","4","3","180"
"Hanoi","falcon","falcon sp.","Falco sp.","spuh","4","3","180"
"Hanoi","grecou2","Greater Coucal (Greater)","Centropus sinensis [sinensis Group]","group (polytypic)","4","3","180"
"Hanoi","bkwsti","Black-winged Stilt","Himantopus himantopus","species","4","3","180"
"Hanoi","apus1","Apus sp.","Apus sp.","spuh","4","3","180"
"Hanoi","litgre3","Little Grebe (Little)","Tachybaptus ruficollis [ruficollis Group]","group (polytypic)","4","3","180"
"Hanoi","brodip1","Brown Dipper","Cinclus pallasii","species","4","3","180"
"Hanoi","gripig1","Green Imperial-Pigeon","Ducula aenea","species","4","3","180"
"Hanoi","hibfly2","Hill Blue Flycatcher (Hill)","Cyornis banyumas [whitei Group]","group (polytypic)","4","3","180"
"Hanoi","flower2","flowerpecker sp.","Prionochilus/Dicaeum sp.","spuh","4","3","180"
"Hanoi","runpit1","Rusty-naped Pitta","Hydrornis oatesi","species","4","3","180"
"Hanoi","buteo","Buteo sp.","Buteo sp.","spuh","4","3","180"
"Hanoi","hoopit2","Hooded Pitta","Pitta sordida","species","4","3","180"
"Hanoi","orisco1","Oriental Scops-Owl (Oriental)","Otus sunia [sunia Group]","group (polytypic)","4","3","180"
"Hanoi","babble1","Timaliidae sp.","Timaliidae sp.","spuh","4","3","180"
"Hanoi","tailor1","tailorbird sp.","Orthotomus sp.","spuh","4","3","180"
"Hanoi","orhthr5","Orange-headed Thrush (Buff-throated)","Geokichla citrina [aurimacula Group]","group (polytypic)","4","3","180"
"Hanoi","grenig1","Great Eared-Nightjar","Lyncornis macrotis","species","4","3","180"
"Hanoi","blkmyn1","black myna sp.","Acridotheres sp. (black myna sp.)","spuh","4","3","180"
"Hanoi","whbful1","White-browed Fulvetta","Fulvetta vinipectus","species","4","3","180"
"Hanoi","pahwoo1","Pale-headed Woodpecker","Gecinulus grantia","species","4","3","180"
"Hanoi","bluwht2","Blue Whistling-Thrush (Yellow-billed)","Myophonus caeruleus [flavirostris Group]","group (polytypic)","4","3","180"
"Hanoi","leafbi1","leafbird sp.","Chloropsis sp.","spuh","4","3","180"
"Hanoi","gryher1","Gray Heron (Gray)","Ardea cinerea cinerea/jouyi","group (polytypic)","4","3","180"
"Hanoi","bluwht1","Blue Whistling-Thrush (Black-billed)","Myophonus caeruleus caeruleus","group (monotypic)","4","3","180"
"Hanoi","pistib1","Pin-striped Tit-Babbler (Pin-striped)","Mixornis gularis [gularis Group]","group (polytypic)","4","3","180"
"Hanoi","mobpar1","Mountain Bamboo-Partridge","Bambusicola fytchii","species","4","3","180"
"Hanoi","sielau1","Silver-eared Laughingthrush","Trochalopteron melanostigma","species","4","3","180"
"Hanoi","eurcur","Eurasian Curlew","Numenius arquata","species","4","3","180"
"Hanoi","whtlau1","White-throated Laughingthrush","Ianthocincla albogularis","species","4","3","180"
"Hanoi","retlau1","Red-tailed Laughingthrush","Trochalopteron milnei","species","4","3","180"
"Hanoi","sterna","Sterna sp.","Sterna sp.","spuh","4","3","180"
"Hanoi","lotmin1","Long-tailed Minivet","Pericrocotus ethologus","species","4","3","180"
"Hanoi","whblau1","White-browed Laughingthrush","Ianthocincla sannio","species","4","3","180"
"Hanoi","besbab1","Black-eared Shrike-Babbler","Pteruthius melanotis","species","4","3","180"
"Hanoi","crbwoo3","Crimson-breasted Woodpecker","Dryobates cathpharius","species","4","3","180"
"Hanoi","litegr1","Little Egret (Western)","Egretta garzetta garzetta","group (monotypic)","4","3","180"
"Hanoi","redcro","Red Crossbill","Loxia curvirostra","species","4","3","180"
"Hanoi","bksscb1","Black-streaked Scimitar-Babbler","Megapomatorhinus gravivox","species","4","3","180"
"Hanoi","alcipp1","Alcippe sp.","Alcippe sp.","spuh","4","3","180"
"Hanoi","rivlap1","River Lapwing","Vanellus duvaucelii","species","4","3","180"
"Hanoi","whbsho4","Himalayan Shortwing","Brachypteryx cruralis","species","4","3","180"
"Hanoi","cohmyn1","Common Hill Myna (Common)","Gracula religiosa [religiosa Group]","group (polytypic)","4","3","180"
"Hanoi","grefla1","Greater Flameback","Chrysocolaptes guttacristatus","species","4","3","180"
"Hanoi","strbar1","Streaked Barwing","Actinodura souliei","species","4","3","180"
"Hanoi","livbul2","Light-vented Bulbul (sinensis)","Pycnonotus sinensis sinensis","group (monotypic)","4","3","180"
"Hanoi","livbul3","Light-vented Bulbul (hainanus)","Pycnonotus sinensis hainanus","group (monotypic)","4","3","180"
"Hanoi","spwbab1","Spotted Elachura","Elachura formosa","species","4","3","180"
"Hanoi","ardea1","Ardea sp.","Ardea sp.","spuh","4","3","180"
"Hanoi","bankin1","Banded Kingfisher","Lacedo pulchella","species","4","3","180"
"Hanoi","bfbwar1","Brownish-flanked Bush Warbler","Horornis fortipes","species","4","3","180"
"Hanoi","brnfio1","Brown Fish-Owl (Eastern)","Ketupa zeylonensis [zeylonensis Group]","group (polytypic)","4","3","180"
"Hanoi","bknori1","Black-naped Oriole (East Asian)","Oriolus chinensis diffusus","group (monotypic)","4","3","180"
"Hanoi","rubsib1","Rufous-backed Sibia","Minla annectens","species","4","3","180"
"Hanoi","comgrm1","Common Green-Magpie (Common)","Cissa chinensis [chinensis Group]","group (polytypic)","4","3","180"
"Hanoi","baicra3","Baillon's Crake (Eastern)","Zapornia pusilla pusilla","group (monotypic)","4","3","180"
"Hanoi","baicra1","Baillon's Crake","Zapornia pusilla","species","4","3","180"
"Hanoi","brfowl1","Brown Fish-Owl","Ketupa zeylonensis","species","4","3","180"
"Hanoi","boneag2","Bonelli's Eagle","Aquila fasciata","species","4","3","180"
"Hanoi","vibsta4","Vinous-breasted Starling (Vinous-breasted)","Acridotheres burmannicus leucocephalus","group (monotypic)","4","3","180"
"Hanoi","malplo1","Malaysian Plover","Charadrius peronii","species","4","3","180"
"Hanoi","uplpip1","Upland Pipit","Anthus sylvanus","species","4","3","180"
"Hanoi","y00804","Yellow-billed/Red-billed Blue-Magpie","Urocissa flavirostris/erythroryncha","slash","4","3","180"
"Hanoi","bubwar1","Buff-barred Warbler","Phylloscopus pulcher","species","4","3","180"
"Hanoi","abbbab1","Abbott's Babbler","Turdinus abbotti","species","4","3","180"
"Hanoi","paisto1","Painted Stork","Mycteria leucocephala","species","4","3","180"
"Hanoi","coltre1","Collared Treepie","Dendrocitta frontalis","species","4","3","180"
"Hanoi","colkin4","Collared Kingfisher (Oriental)","Todiramphus chloris [humii Group]","group (polytypic)","4","3","180"
